ltmc,ltm_detail,hit_num,url,referrer,cid_v0,native_v10,user_agent_v96,clean_url_v33,mc_inst,visits,cid_v0_inst,native_v10_inst,clean_url_v33_inst
Origin App,None,39,"","","",yes,"Mozilla/5.0 (Linux; Android 14; SM-A166P Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.110 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 14; SM-A166P Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML",https://www.originenergy.com.au/my/make-payment/A-1A1D63D8/success,0,1,0,1,1
Origin App,None,13,"","","",yes,"Mozilla/5.0 (Linux; Android 16; Pixel 7 Build/BP2A.250805.005; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.95 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 16; Pixel 7 Build/BP2A.250805.005; wv) AppleWebKit/537.36 (KHTML, l",https://www.originenergy.com.au/my/,0,1,0,0,1
Origin App,None,8,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-0F354F3E/select-payment-method,0,1,0,1,1
Email,em%3Akraken%3Apayment-receipt,12,https://www.originenergy.com.au/my/usage,"","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",https://www.originenergy.com.au/my/usage,0,1,0,1,1
Natural Search,n:Google:::empty::,11,"","","",yes,"Mozilla/5.0 (Linux; Android 14; moto g24 Build/UTAS34.82-97-4; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 14; moto g24 Build/UTAS34.82-97-4; wv) AppleWebKit/537.36 (KHTML, l",https://www.originenergy.com.au/my/,0,1,0,1,1
Internal,originenergy:my-account:login:error,18,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/139.0.3405.86 Version/18.0 Mobile/15E148 Safari/604.1",https://id.originenergy.com.au/login,0,1,0,1,1
Internal,originenergy:pay:select-payment-method,5,"","","",no,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",https://www.originenergy.com.au/pay/confirm,0,1,0,1,1
Internal,originenergy:electricity-gas:embedded-energy,9,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/sign-up/ces/start,0,1,0,1,1
Email,em:re:pwdless1112,31,"","",em:re:pwdless1112,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/payment-settings/method/success,0,1,0,1,1
Origin App,None,17,https://www.originenergy.com.au/my/make-payment/A-A91EC0FA/select-payment-method,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-A91EC0FA/select-payment-method,0,1,0,1,1
Internal,originenergy,53,https://www.originenergy.com.au/sign-up/customise,https://en.m.wikipedia.org/,"",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/sign-up/customise,0,1,0,1,1
Email,em:kr:ser:all:nov24:ebill,11,"","",em:kr:ser:all:nov24:ebill,no,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:109.0) Gecko/20100101 Firefox/115.0,https://www.originenergy.com.au/my/make-payment/A-A5C52552/select-payment-method,0,1,0,1,1
Direct,None,10,https://www.originenergy.com.au/my/make-payment/A-3791820A/confirm,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-3791820A/confirm,0,1,0,1,1
Paid Search,LPG,1,https://www.originenergy.com.au/lpg/offers,"",ps:re:fy25-ph2-winter1806:pm,no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",https://www.originenergy.com.au/lpg/offers/,1,1,1,1,1
Origin App,None,23,https://www.originenergy.com.au/my/billing/A-9D51C9EE/summary/104389354,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/billing/A-9D51C9EE/summary/104389354,0,1,0,1,1
Internal,originenergy:pay:select-contract-account,5,https://www.originenergy.com.au/pay/select-payment-method,"","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_0_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/382.0.794785026 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/pay/select-payment-method,0,1,0,1,1
Email,em:kr:bz:res:nat:onboarding:mar:sf:standard:mr:Jun23:2022,40,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-A156E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-A156E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/billing/A-7653B21A/summary/110076290,0,1,0,1,1
Origin App,None,36,https://www.originenergy.com.au/my/reward/rewards-and-offers,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/reward/rewards-and-offers,0,1,0,1,1
Email,em:kr:bz:res:ev:nat:mar:Feb24:2164,12,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/,0,1,0,1,1
Origin App,None,1,"","","",yes,Mozilla/5.0 (Linux; U; Android 15; en-US; SM-S911U1 Build/AP3A.240905.015.A2),"",0,1,0,1,0
Natural Search,n:Google:::empty::,88,"",https://www.google.com/,"",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0",https://www.originenergy.com.au/my/usage/daily,0,1,0,1,1
Natural Search,n:Google:::empty::,1,"","",ps:re:electrify_new0702:pm,yes,Mozilla/5.0 (Linux; U; Android 16; en-AU; Pixel 9 Pro Build/BP2A.250805.005),"",0,1,0,1,0
Origin App,None,11,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 17_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-CF505A0C/confirm,0,1,0,1,1
Origin App,None,14,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-2AFC89C5/select-payment-method,0,1,0,1,1
Email,em:re:reg1112,19,https://www.originenergy.com.au/my/payment-settings/method,"",em:re:reg1112,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/payment-settings/method,0,1,0,1,1
Email,em:kraken:ebill,8,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",https://id.originenergy.com.au/login,0,1,0,1,1
Email,em:kraken:ebill,11,"","","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",https://www.originenergy.com.au/my/usage,0,1,0,1,1
Paid Search,Batteries,1,https://www.originenergy.com.au/buying-guides/solar-batteries,"",ps:re:electrify_battery_consideration_vid22707:gl,no,"Mozilla/5.0 (Linux; Android 15; SM-G991B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Mobile Safari/537.36 open_news open_news_u_s/7108",https://www.originenergy.com.au/buying-guides/solar-batteries/,1,1,1,1,1
Natural Search,n:Microsoft Bing:::empty::,29,"",https://www.bing.com/,em:kr:bz:res:nat:switchonboarding:mar:sf:standardApril24:2144,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",https://www.originenergy.com.au/my/make-payment/A-C1443EB8/success,0,1,0,1,1
Internal,originenergy:blog:air-fryer-spanakopita-recipe,1,https://www.originenergy.com.au/blog/air-fryer-spanakopita-recipe,"","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21H16 Instagram 394.0.0.19.73 (iPhone12,1; iOS 17_7; en_GB; en-GB; scale=2.00; 828x1792; IABMV/1; 778482215) NW/1",https://www.originenergy.com.au/blog/air-fryer-spanakopita-recipe/,1,1,0,1,1
Origin App,None,15,https://www.originenergy.com.au/my/make-payment/A-00748027/confirm,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-00748027/confirm,0,1,0,1,1
Internal,originenergy:404,601,"","","",no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/internet/fibre-upgrade/,0,1,0,1,1
Email,em:an:ser:int:ressme:jun.24.0009,15,"","",em:an:ser:int:ressme:jun.24.0009,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 mailapp/7.0.4",https://id.originenergy.com.au/lo/reset,0,1,0,1,1
Origin App,None,17,https://www.originenergy.com.au/my/make-payment/A-710C0AD8/success,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-710C0AD8/success,0,1,0,1,1
Email,em:kr:bz:res:nat:onboarding:mar:gf:same+day-same+day:mr:Jun23:2022,10,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/usage,0,1,0,1,1
Email,em:re:pwdless1112,190,"","",em:re:pwdless1112,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/business/,0,1,0,1,1
Email,em:re:reg1112,30,https://www.originenergy.com.au/help-support,"",em:re:reg1112,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/help-support,0,1,0,1,1
Natural Search,n:Google:::empty::,10,"","","",no,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://www.originenergy.com.au/my/make-payment/A-A281ED8A/confirm,0,1,0,1,1
Natural Search,n:Yahoo! - Australia:::empty::,46,"",https://au.search.yahoo.com/,ps:re:internetedrxmas20240810:gl,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/sign-up/thank-you,0,1,0,1,1
Natural Search,n:Google:::empty::,6,"",https://www.google.com/,"",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",https://www.originenergy.com.au/origin-loop/electric-vehicle-charging/ev-power-up/,0,1,0,1,1
Email,em:ser:res:sep24:2282,43,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-D7F89719/select-payment-method,0,1,0,1,1
Paid Search,Electricity & Gas,15,https://www.originenergy.com.au/electricity-gas/embedded-energy,"",ps:re:NATBAU:gl,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/electricity-gas/embedded-energy/,0,1,0,1,1
Origin App,None,5,https://www.originenergy.com.au/my/reward/my-origin-rewards,"","",yes,"Mozilla/5.0 (Linux; Android 15; SM-S908E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-S908E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/reward/my-origin-rewards,0,1,0,1,1
Internal,originenergy:pay,19,https://www.originenergy.com.au/my/make-payment/A-C72EEF03/confirm,"","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/make-payment/A-C72EEF03/confirm,0,1,0,1,1
Direct,originenergy:wrapper:home,9,https://www.originenergy.com.au/my,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/,0,1,0,1,1
Origin App,None,10,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-B085AFAF/confirm,0,1,0,1,1
Email,em:mar:res:internet:btloffer:apr25:2551,10,https://www.originenergy.com.au/my/make-payment/A-89B67281,"","",yes,"Mozilla/5.0 (Linux; Android 15; CPH2603 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; CPH2603 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, l",https://www.originenergy.com.au/my/make-payment/A-89B67281,0,1,0,1,1
Origin App,None,19,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-6D44559A/success,0,1,0,1,1
Natural Search,n:Microsoft Bing:::empty::,3,https://www.originenergy.com.au/internet/internet-outages,"","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",https://www.originenergy.com.au/internet/internet-outages/,0,1,0,1,1
Third Party,tp:re:CanStar-NaturalGas-OriginBasic-Regular-VIC:2406,33,"","","",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/usage,0,1,0,1,1
Origin App,None,58,https://www.originenergy.com.au/my/disconnect/service-selector,"","",yes,"Mozilla/5.0 (Linux; Android 13; SM-G781B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 13; SM-G781B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML,",https://www.originenergy.com.au/my/disconnect/service-selector,0,1,0,1,1
Internal,originenergy:billing-payments:financial-support,37,https://www.originenergy.com.au/help-support/earn-rewards/spike,"","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/139.0.7258.76 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/help-support/earn-rewards/spike,0,1,0,1,1
Email,em:kraken:ebill,18,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-A356E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-A356E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/usage,0,1,0,0,1
Direct,None,27,https://www.originenergy.com.au/my/disconnect,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/disconnect,0,1,0,1,1
Origin App,None,28,"","","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-E6839E90/confirm,0,1,0,1,1
Direct,None,9,https://www.originenergy.com.au/my/billing/A-36D90B55/summary/110267864,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/billing/A-36D90B55/summary/110267864,0,1,0,1,1
Paid Search,Electricity & Gas,14,"","",ps:re:duelcorebaufy250208:gl,no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/home-energy-overview/daily,0,1,0,1,1
Email,em:kraken:chi,7,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-A156E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Mobile Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-A156E Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (",https://www.originenergy.com.au/my/billing/,0,1,0,1,1
Email,em:re:pwdless1112,3,"","",em:re:pwdless1112,no,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/my/service/electricity/150562/plan,0,1,0,1,1
Email,em:kraken:chi,4,"","","",no,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",https://www.originenergy.com.au/your-feedback/A-E581FFB2/200e8ed5b724d22b057c6872eef676b8825be3de,0,1,0,1,1
Origin App,None,11,https://www.originenergy.com.au/my/make-payment/A-3B5CB269/confirm,"","",yes,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/make-payment/A-3B5CB269/confirm,0,1,0,1,1
Origin App,None,37,"","","",yes,"Mozilla/5.0 (Linux; Android 15; SM-F956B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.94 Safari/537.36 Mozilla/5.0 (Linux; Android 15; SM-F956B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML,",https://www.originenergy.com.au/my/auth-change-plan,0,1,0,1,1
Direct,None,15,"","","",yes,"Mozilla/5.0 (iPad; CPU OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Mozilla/5.0 (iPad; CPU OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 odin-mobile-app",https://www.originenergy.com.au/my/usage,0,1,0,1,1
Natural Search,n:Google:::empty::,31,https://www.originenergy.com.au/my/make-payment/A-070FE1AF/success,https://www.google.com/,"",no,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",https://www.originenergy.com.au/my/make-payment/A-070FE1AF/success,0,1,0,1,1
Internal,originenergy:connections:change,1,https://www.originenergy.com.au/connections/change,"","",no,"Mozilla/5.0 (Linux; Android 11; moto g power (2022)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36 Chrome-Lighthouse",https://www.originenergy.com.au/connections/change/,1,1,0,1,1
Paid Search,Electricity & Gas,14,"",https://www.google.com/,ps:re:NATBAU:gl,no,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",https://www.originenergy.com.au/my/billing/A-69F6562C/summary/107290757,0,1,0,1,1
